url,title,category
https://cdn-akamai.6connex.com/645/1827//JWC_ohbm2020_15922391303497735.pdf,Characterization of Individual Variability for the Improvement of Reliability,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//DNadin_OHBM_DOCMotifs_15922392239134620.pdf,Topographic Brain Network Properties Predict Emergence from DoC,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_POSTER_finally_15922392476618432.pdf,A spatio-temporally consistent longitudinal structural template for older adults,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//ohbm_poster_neur608_long_15922439655891455.pdf,Analytic variability in fMRI:  Multivariate and meta-analytic approaches,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_OHBM2020_rc_final_15923071581282206.pdf,Developmental delay in the use of shared functional processes in the ADHD brain,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//1747_Hoffstaedter_vestibular_higher-order_15924921414886048.pdf,Influence of vestibular arousal on higher-order functional networks ,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_RStickland_v3_15928693056392265.pdf,Modified rs-fMRI protocol: assessment of vascular function & improved denoising,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_Anderson_poster_36x48_June2020_15922393594727514.pdf,Decoding Identity from Brain Activity elicited during the Recall of Experiences,Language
https://cdn-akamai.6connex.com/645/1827//shared_response_modelling_of_somatosensory_digit_representations_using_7-tesla_fMRI_15922393830024360.pdf,Shared response modelling of somatosensory digit representations using 7-t fMRI,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020_OHBM_Johnson_ADHD__J_15922393876002365.pdf,Effects of Functional Connectivity on ADHD Relevant Traits during Development,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM20_SVDB_15922394057082850.pdf,The rsHRF toolbox: Additional features & analyses + extended user documentation,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Paz-Alonso_Lerma-Usabiaga_Ibarbia_HBM2020Poster_15922394267135036.pdf,Involvement of the two main  visual pathways in reading and visual recognition,Language
https://cdn-akamai.6connex.com/645/1827//HBM_poster_ZO_15922398988151008.pdf,Changes in Resting-State MEG Spectral Power and Connectivity from Combat PTSD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//HBM2020_poster_1592239539946228.pdf,WISN as a Novel Method  to Investigate White Matter Microstructure,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Fatima_Poster_15922395442658140.pdf,Cortical Atrophy in Adults 80+ Years with Superior Memory vs Cognitively Average,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//Adrian_Onicas_Visibility_15922395457197104.pdf,Detecting task events in fMRI time series based on visibility graphs​,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_15922395504194487.pdf,"Automated hippocampal unfolding for quantitative mapping, morphometry, and subfi",Learning and Memory
https://cdn-akamai.6connex.com/645/1827//Pak_OHBMPoster_15922395622356479.pdf,Neurophysiological abnormalities in PTSD during working-memory processing,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020poster_GFA_15922396312838697.pdf,A Bayesian approach to link brain imaging to behaviour in incomplete data sets,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020-DMN_dysfunction_mTBIvsAD_15922396493304867.pdf,Default mode network dysfunction in geriatric mild TBI vs. Alzheimer's disease,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Julia_OHBM_Poster_Final_2_15922396843676534.pdf,Preterm Brain Network Efficiency at Term Correlates with Early Motor Development,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_Poster_IsabelDavid_JMM2_Bel2_15922447450065436.pdf,Neuroimaging data from multiple sources in PRoNTo v3.0: face processing,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Arithmetic_in_the_developing_bilingual_brain_15922397006303522.pdf,Arithmetic in the developing bilingual brain,Language
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_DF_Virtual_15922403631809395.pdf,ALE and the problem of identifying subject-specific networks,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_15922397519353236.pdf,Does global signal regression remove alpha power fluctuations? An EEG-fMRI study,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM.2020.EJR.Poster.Final_15922397972873824.pdf,Neural correspondence of primary and secondary reward processing in children,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//PosterOHBM2020_RubenSR_15922398082099412.pdf,Directed activity flow: Directed connectivity improves causal interpretation,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_for_OHBM2020_2_15922398230482961.pdf,A VBM study of longitudinal neuroanatomical changes in AD tg mouse models,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_15922398238799900.pdf,Optimal Distances for Edge-Wise Reliability in the Functional Connectome,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_SufangLi_final_15922398279725993.pdf,Neural response to attentional state modulation is sensitive to development and ,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_RKPai_15922402853165691.pdf,Aiding modeling in AD research: publishing simulation-ready ADNI derivatives,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//EPoster_OHBM_Schifani_15922398839073917.pdf,Neuritic Architecture Relates to Functional Brain Activity,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020-vigMNTemp_v3_15922398863773021.pdf,A low-rank MinNorm template for estimation of vigilance fluctuations in rsfMRI,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_15922398956552305.pdf,Alteration of Frontal-Executive and Corticolimbic Circuits in LLD and ADRD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//ohbm_poster_copy_15922399069796708.pdf,Tensor factorization based identification of brain subnetwork level correlates o,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//niflow_ohbm_poster_15922399120429567.pdf,Niflows: making neuroimaging tools and analyses FAIR,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Characterization_of_hippocampal_formation_in_diffusion_weighted_15922399574583198.pdf,Characterization of the Hippocampal Formation in Diffusion Weighted Imaging,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//Poster877_OHBM2020_CaronDesrochersLaura_15922399586697242.pdf,Language prenatal exposure shapes brain activation patterns in newborns,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//DNadin_OHBM_tDCS_15922399704324858.pdf,Assessing Brain Network Effects of Targeted tDCS,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//ABortel_OHBM_2020_Poster_15922400012049691.pdf,"Dexmedetomidine, used  to study neurovascular coupling, induces seizures in rats","Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_DBS_Poster_PRELIM_15922400341691038.pdf,"DBS Modeling with Boundary Element Fast Multipole Method: Formulation, Test, and",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_DS_15922400432594932.pdf,Priors-assisted Meyer’s loop tractography and post-surgical visual field deficit,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//Poster_LPV_version2_159233081710552.pdf,Depth-cue invariance as a fundamental principle of visual object recognition,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_Interconnected_Effects_of_In-Scanner_Head_Motion_Sabine_Final_15922400773264607.pdf,Effects of In-Scanner Head Motion and ADHD Diagnosis on White Matter Integrity,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//final_15922400788951347.pdf,G. Cover and R. Farivar ,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//qdecr_lmm_15922400814109783.pdf,Vertex-wise mixed modeling using QDECR,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Rushmore_OHBM_2020.opt2_15922400890491986.pdf,An Open Science Approach to Manual Neuroanatomical Labeling,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Inter-subject_differences_in_heartrate_and_respiration_predict_ReHo_15922400953181151.pdf,Inter-subject differences in heartrate and respiration predict ReHo,"Physiology, Metabolism and Neurotransmission "
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Poster_ASD_Sensory-Motor_Int__SRS__RRBs_portrait_15922401040435324.pdf,Autism Symptoms and Sensory Abnormalities: Their Relationship and Underlying Fun,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//DB_OHBM2020_15922401311854737.pdf,Gene-brain-behavior continuums across neurodegenerative disorders in ONDRI,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Heckner_OHBM_2020_15922407345016042.pdf,Age Differences in Predicting Executive Functioning from Neuroimaging Data,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//obai-ali_ohbm-2020_u2_1592318151807211.pdf,"Glial glutamate regulation, critical determinant of whole brain physiology",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//DASH_OHBM2020_poster_FINAL_15922401431729163.pdf,Cortisol Effects on Functional Connectivity in Women with Depression,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//Poster_2020_poster1_15922401645609098.pdf,Informing intrinsic effective connectivity during task fMRI from resting state,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020OHBM_poster_LJHyeon_modality_20jun15_15922401763876201.pdf,Investigation of Multimodality from Unimodal Classification Using DNN:Image&Text,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_2020_final_1592240182256308.pdf,Visualizing multi-site neuroimaging data without requiring collocation,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//areshenk_ohbm2020_15922401829906291.pdf,Predicting depth of sedation from latent structure in whole-brain networks,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_15922561188831933.pdf,Comparison of the motor-hand area morphology in Great Apes,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_15922402105958189.pdf,Hemodynamic changes of common EEG patterns in critically ill patients: a pilot E,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Steiner_OHBM2020_poster_final_15922402266869311.pdf,Modulation of amygdala activity and amyg-cortical connectivity by dynamic voices,Language
https://cdn-akamai.6connex.com/645/1827//Poster_1592240357228479.pdf,G. Cover and R. Farivar ,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//Tongetal_OHBM2020_15922402861485561.pdf,Resting State Connectivity in Binge Drinkers with and without Marijuana Use,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020-efficientCodingEconomicsConnectomics_15922402939659395.pdf,Efficient Coding in the Economics of Human Brain Connectomics,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster_2020_poster2_15922403173841159.pdf,A small-scale explorative study on resting state effective connectivity in AD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Poster_20200619_15925894891038742.pdf,Imbalanced Dual Systems of Decision Making in Healthy Older Adults and Stroke,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_15922403219117056.pdf,Evaluation of confound regression strategies for denoising in-utero resting-stat,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM2020_Irina_15922403264347872.pdf,Effects on Reward Anticipation,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//DCole_Poster_UZH_v3_15924106515031049.pdf,Effects of chronic cocaine use on frontostriatal functional connectivity,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//ohbm2020posterOfficialFinal_15922403340572964.pdf,A sequence of activity across thalamic nuclei occurs at arousal from NREM sleep,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_15922403556273092.pdf,Dynamic Resting State Functional Connectivity using the Network Diffusion,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Ramirez_OHBM_Poster_2020_v1.2_15922403581145647.pdf,Monkey Offspring Functional Brain Connectivity Echoes Prior Human Findings Predi,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM20_NIRS_final_15922403624911882.pdf,Systemic Physiological Noise Might Falsely Boost NIRS RSFC Reliability,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Martin_et_al._Poster_1592240369958689.pdf,Learning induces higher order asynchrony in brain networks in schizophrenia,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//elizabeth_levitis_ohbm_poster_2020_15926227204682820.pdf,Validation of an epidemic spreading model to simulate Aβ spread in familial AD,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//427FBiondo_v6_15923027318247184.pdf,Accelerated brain ageing predicts a future diagnosis of dementia,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_15922404418169070.pdf,TIRL: Automated Registration of Histological Sections to Whole-Brain MRI,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//ohbm_v2_15922405093477635.pdf,TRACTOGRAPHY INVESTIGATION IN ACUTE TBI USING AUTOMATIC BUNDLE RECONSTRUCTION,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Poster_159224051814147.pdf,Does functional alignment improve inter-subject decoding ?,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020OHBM_poster_jmy_2222_after_submit_1592245041233190.pdf,Investigation of image and sound processing of the brain using multisensory stim,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//ohbm_2020_fix_15922405784996345.pdf,Human age is predicted by a linear covariation of brain network and behavior,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Sheldon_2020_ohbm_poster_15922406195635964.pdf,Aging and neural recruitment during episodic memory encoding,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//Basaia_stepwise_OHBM_2020_15922406382213039.pdf,Stepwise connectivity reveals the spreading of pathology in Parkinson’s disease,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Cividini_Connectome_ALSCognitivo_OHBM2020_15922406388342239.pdf,The association between cognitive impairment and brain organization in ALS,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//ohbm2020_poster_online_1592240713207978.pdf,Reproducible high risk functional connectivity endophenotype for subset of ASD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM20_HJ.pptx__1__15922408318463039.pdf,"A Unified, End-to-End Pipeline Solution for Nonhuman Functional Connectomics",Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM-poster_15922408963902071.pdf,Comparison of different strategies for regressing motion artifact from fMRI data,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_15922416341929734.pdf,Emergence of Canonical Functinoal Networks From Complex Structural Eigenmdoes,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Micah_Plotkin_Poster_OHBM_Final_15923306291801368.pdf,Cerebellar Volumes in Children with Autism and Associations with Autism Traits,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBM_RG_14_06_2020_15922413041179116.pdf,Iron Overload in Substantia Nigra of iRBD and Parkinson’s Disease Patients,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Cividini_EEG_fMRI_OHBM2020_15922413140821550.pdf,A combined RS-EEG/RS-fMRI characterization of the Alzheimer continuum,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_15922429379118925.pdf,BIDS Derivatives - Standardization of Processing Resultsin Brain Imaging,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_FM_15922414075203160.pdf,Faye McKenna,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Basaia_transcriptome_OHBM_2020_2_15922415707277366.pdf,Neuroimaging-genetic associations in Parkinson’s Disease ,Genetics
https://cdn-akamai.6connex.com/645/1827//MFZ_POSTER_OHBM_2020_15922415790953713.pdf,Sexual Orientation and Brain Activity During Reading the Mind in the Eyes task. ,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//ohbm_poster_6-15-20_15922417422554397.pdf,Cingulo-opercular network connects to disused motor circuits,Learning and Memory
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_15922420605156995.pdf,The impact of sleep deprivation on cortical functional integration and cognitive,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM-poster_15922425148513646.pdf,Distinct Effects of Amyloid & and Tau on Neural Synchrony in Alzheimer's Disease,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Zahra-ohbm_-Poster2_15922427615486872.pdf,A novel deep learning based diffusion imaging marker of tumor extent,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM2020-conrod-2_15922431082587424.pdf,Effects of a targeted drug prevention program on functional brain measures,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//ohbm_20_15922432558208911.pdf,On Visualization and Interpretation of Complex Connectomic Results,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//DocumentsRS_Poster_ZF_Final_1592243960222141.pdf,Functional Connectivity of Resting State Networks is Affected by Excess Stimuli,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Poster_15922441222481763.pdf,Progression of Cortical Thinning in Parkinson's Disease,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//ohbm_mock_poster_v3_15922441692087592.pdf,Mock MRI training impact on MRI scanning in children,undefined
https://cdn-akamai.6connex.com/645/1827//lurie_poster_placeholder_15922441748924514.pdf,Gradients of intrinsic dynamics follow connectomic and anatomical hierarcihies,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//OHBMMainPoster1.0_15922443193431200.pdf,Mapping Systematic Changes in Community Assignment Across Parcellation Resolutio,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_Psilocibin_Thalamus_06152020_Final_PDF_15922447429992744.pdf,Novel Template-based ICA Shows Psilocybin-Induced Change in Thalamic Connections,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_2020_V3_15922451332577871.pdf,Degeneration of contralesional corpus callosum in acute post-stroke aphasia,Language
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_MMA_final_15922451766403045.pdf,Impact of Brain Injury on Dementia: Preliminary Results from a Pakistani Cohort,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//ReEx_OHBM_2020_15922452966686954.pdf,Re-Executability Assessment of the Recent Autism Literature,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//HBM2020_RBSN_15922453104429584.pdf,RBSN: Region-based Diffeomorphic Spatial Normalization via Landmark Matching,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Ratliff_OHBMposter_2020_15922456480683993.pdf,Evidence of parent-adolescent cross-brain connectivity during fMRI hyperscanning,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//PosterRBDanti_15922457077531109.pdf,Cerebral regional perfusion with antidepressants in REM sleep behavior disorder,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//PosterSWS_15922457754971441.pdf,Slow-wave sleep is associated with structural markers of brain health,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//poster_Albouy_OHBM2020_compressed_15922458252548165.pdf,Entrainment of theta oscillations with visual rhythmic stimulation boosts ...,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//HBM.fatigue_SDT_15922458359443303.pdf,Using Signal Detection Theory to better understand cognitive fatigue,undefined
https://cdn-akamai.6connex.com/645/1827//Sydnor_OHBM2020_GluCEST_Poster547_15922462724424901.pdf,Lower Reward Network Glutamate is Associated with Diminished Reward Responsivity,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//OHBM_poster_1837_Gell_15922464624248918.pdf,Reliability of different pipelines for the analysis of structural MR images,"Neuroanatomy, Physiology, Metabolism and Neurotransmission"
https://cdn-akamai.6connex.com/645/1827//poster-b_15922465498521032.pdf,Voxel tuning to kinematic and object-related features during action observation,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//momid2020-hbm_v0_15922467722754183.pdf,Non-linear registration of 1μm Histology Sections into 3D 20μm BigBrain Space,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster0612_1592246956143845.pdf,Across subject covariance of pairwise changes in individualized functional netwo,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//HBM_2020_poster_15922470710466191.pdf,Graph Theory Perspective on What Differs between Resting State & Reading Network,Language
https://cdn-akamai.6connex.com/645/1827//Poster_OHBM_2020_CUNMET_final_15922472064673798.pdf,Resting-state fMRI correlates of clinical response to stimulants in youth with A,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//greve.hbm2020.agtm_15922472543726269.pdf,Estimating PET partial volume full-width-half-maximum directly from human data,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//ohbmposter2020wp_15922473586066612.pdf,Frequency-domain Correlation within Cerebral Functional Systems in Rats,"Physiology, Metabolism and Neurotransmission "
https://cdn-akamai.6connex.com/645/1827//OHBM2020_Poster_1652_15922474223228056.pdf,Altered Brain Structural Controllability in Patients with Psychosis,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//nnod_1592247573376108.pdf,Comprehensive brain reading: decoding mental processes from fMRI repositories,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Trapeau_15922475776949481.pdf,Voice patches in macaques and humans,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//Nomad_Flyer_15922476321863297.pdf, Nomad Flyer,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//poster_hbm2020_exp_15922477973976773.pdf,Macapype: An open multi-software framework for NHP anatomical MRI processing,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//Does_theory_of_mind_have_a_structural_substrate___559_15922479354285222.pdf,Does theory of mind have a structural substrate?,Higher Cognitive Functions
https://cdn-akamai.6connex.com/645/1827//OHBM_SuheylaCetinKarayumak_2131_15922484312527488.pdf,Prospective Data Harmonization for Multi-site Diffusion MRI Data Harmonization,Novel Imaging Acquisition Methods
https://cdn-akamai.6connex.com/645/1827//OHBM2020_poster_final_15922484884709292.pdf,in vivo Measurement of Human Locus Coeruleus in Parkinson's Disease with 7T MRI,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM_SuheylaCetinKarayumak_1368_15922486074005974.pdf,Exploring ComBat For Multi-site Diffusion Magnetic Resonance Imaging Data Harmon,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Quest_Flyer_15922486388583325.pdf, Quest HD and Quest HD+Stim Flyer,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//Sourena_OHBM2020_15922487259727142.pdf,Pathway Enrichment Through Genomic Independent Component Analysis,Genetics
https://cdn-akamai.6connex.com/645/1827//PCP_OHBM_2020_15922487474184412.pdf,Lower amplitude BOLD signal peaks drive resting-state functional connectivity,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827/PCP_OHBM_2020.pdf,Lower amplitude BOLD signal peaks drive resting-state functional connectivity,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//OHBMPoster2020_posteronly_15922488017968728.pdf,Transfer Learning: Using Big Data for Prediction in Clinical (Stuttering) Data,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_15922488278157814.pdf,Connectome harmonics track EEG network dynamics on a subsecond time scale,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//Poster740_BrissonV_HBM2020_15922488682314499.pdf,740 - TMS Enhances Speech Perception in Noise in Young and Aging Adults,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_poster_15922491201591070.pdf,Hemodynamic response to epileptic discharges: whole night EEG-NIRS recordings ,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//Nair_OHBMposter_2020_15922495758136765.pdf,Triple-network connectivity in youth with autism versus early-onset psychosis,"Emotion, Motivation and Social Neuroscience"
https://cdn-akamai.6connex.com/645/1827//MR-PET_OGI__PET-PET_OGC.OHGM2020.Deng_15922510603597588.pdf,Whole Brain Aerobic Glycolysis Measured with MRI/FDG-PET: Preliminary Validation,"Physiology, Metabolism and Neurotransmission "
https://cdn-akamai.6connex.com/645/1827//BEST_Toolbox_Poster_OHBM_2020_Submitted_15922545855715099.pdf,BEST Toolbox: Brain Electrophysiological recording & STimulation Toolbox,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//poster-bids-derivatives_15922511673718518.pdf,Poster: BIDS Derivatives,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//poster_1592251237296608.pdf,Poster: RIA - A scalable data store for scientific computing with DataLad,Neuroinformatics and Data Sharing
https://cdn-akamai.6connex.com/645/1827//ohbm_poster_scheinost_1592251594370898.pdf,Connectome-based neurofeedback,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//FA-OHBM_poster-2020-06-15-3PM-AS_15922530669028695.pdf,"A device for detecting head movements in a mock scanner, for subject training",Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//OHBM2020_abstract_1872_poster_18_15922567850841066.pdf,Changes in brain volume following subcallosal cingulate DBS for depression,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//DANG-OHBM-Poster_15922543145326152.pdf, Low Intensity Transcranial Focused Ultrasound Sonication Selectively Increases ,Brain Simulation
https://cdn-akamai.6connex.com/645/1827/hand_knobs_poster_ohbm2020_final_rev_15922544452492320.pdf,Reduced hand knob asymmetry and impaired hand u-fibers in aging adults with ASD,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//DANG-OHBM-Poster_15922544507602247.pdf,  Low Intensity Transcranial Focused Ultrasound Sonication Selectively Increases,Brain Simulation
https://cdn-akamai.6connex.com/645/1827//poster_15922558613688433.pdf,Statelets: A novel approach to capture transient evolution of dynamic states,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//P1609-OHBM2020-Sabbagh-Engemann_1592256145082874.pdf,Predictive regression modeling with MEG/EEG: from source power to signals ...,Lifespan Development
https://cdn-akamai.6connex.com/645/1827//poster_969_15922561773114690.pdf,Discovering Developmental Patterns and Parcellation of Infant Cortical Myelin ,undefined
https://cdn-akamai.6connex.com/645/1827//OHBM_2020_Ivanova_final_15922572610588625.pdf,Finding critical language connections across multiple tractography algorithms,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//2020ohbm_vp2288_15922577310598190.pdf,The Comparison of LLL and Electrical Stimulation Induced Brain Activations,"Perception, Attention and Motor Behavior"
https://cdn-akamai.6connex.com/645/1827//OHBM2020_JakubVohryzek_15922579894527139.pdf,Ghost attractors in resting-state brain activity,Modeling and Analysis Methods
https://cdn-akamai.6connex.com/645/1827//poster_OHBM2020_1201_15922584588517320.pdf,Comparison of MS lesions segmentation using quantitative or FLAIR MR images,Disorders of the Nervous System
https://cdn-akamai.6connex.com/645/1827//HBM_poster_15922584992617843.pdf,Inferring the Infant Pain Experience,Lifespan Development
